Lon,Lat,Thick,Elev,Unc,Day,Qual,Source
-6.5021451999999982e+01,-7.0521565999999979e+01,1222.5600,2380.5392,25.8538,735301,1,IRMCR2_20141110_05
-6.5018153999999996e+01,-7.0526000999999951e+01,1312.6900,2380.6471,27.5649,735301,1,IRMCR2_20141110_05
-6.5014865999999998e+01,-7.0530436999999978e+01,1664.6100,2381.3640,34.3356,735301,1,IRMCR2_20141110_05
-6.5011595999999997e+01,-7.0534873999999959e+01,1968.6300,2381.9173,40.2587,735301,1,IRMCR2_20141110_05
-6.5008312000000004e+01,-7.0539310999999955e+01,1990.8900,2381.3000,40.6942,735301,1,IRMCR2_20141110_05
-6.5005009000000001e+01,-7.0543744999999959e+01,1954.1900,2380.7820,39.9763,735301,1,IRMCR2_20141110_05
-6.5001701999999995e+01,-7.0548180999999957e+01,1846.2800,2381.4440,37.8690,735301,1,IRMCR2_20141110_05
-6.4998400000000004e+01,-7.0552614999999975e+01,1558.1000,2382.0001,32.2743,735301,1,IRMCR2_20141110_05
-6.4995090000000019e+01,-7.0557047999999952e+01,1361.2500,2381.2152,28.4914,735301,1,IRMCR2_20141110_05
-6.4991776000000002e+01,-7.0561481999999955e+01,1333.2300,2369.6924,27.9564,735301,1,IRMCR2_20141110_05
-6.4988496999999995e+01,-7.0565918999999951e+01,1278.7800,2362.5718,26.9197,735301,1,IRMCR2_20141110_05
-6.4985234000000020e+01,-7.0570357999999970e+01,1249.9500,2364.3737,26.3725,735301,1,IRMCR2_20141110_05
-6.4981937000000002e+01,-7.0574792999999957e+01,1242.1700,2368.3097,26.2251,735301,1,IRMCR2_20141110_05
-6.4978613999999993e+01,-7.0579225999999963e+01,1132.9800,2370.1995,24.1665,735301,1,IRMCR2_20141110_05
-6.4965585000000019e+01,-7.0596983999999964e+01,984.7200,2374.3735,21.4110,735301,1,IRMCR2_20141110_05
-6.4962359000000006e+01,-7.0601423999999952e+01,968.5400,2373.7737,21.1137,735301,1,IRMCR2_20141110_05
-6.4959148999999996e+01,-7.0605866999999961e+01,967.0900,2372.9575,21.0871,735301,1,IRMCR2_20141110_05
-6.4955938000000003e+01,-7.0610310999999967e+01,767.9300,2372.5659,17.5056,735301,1,IRMCR2_20141110_05
-6.4952705000000009e+01,-7.0614751999999953e+01,565.0400,2371.7826,14.0808,735301,1,IRMCR2_20141110_05
-6.4949453000000005e+01,-7.0619192999999967e+01,929.7200,2372.4665,20.4037,735301,1,IRMCR2_20141110_05
-6.4946178000000003e+01,-7.0623630999999961e+01,1013.0000,2385.5030,21.9323,735301,1,IRMCR2_20141110_05
-6.4942867000000007e+01,-7.0628059999999977e+01,1030.4500,2409.8740,22.2551,735301,1,IRMCR2_20141110_05
-6.4939501000000007e+01,-7.0632483999999977e+01,1181.9000,2438.8205,25.0862,735301,1,IRMCR2_20141110_05
-6.4936115999999998e+01,-7.0636907999999977e+01,1163.2100,2454.1313,24.7342,735301,1,IRMCR2_20141110_05
-6.4932800000000000e+01,-7.0641341999999952e+01,891.5300,2449.2254,19.7102,735301,1,IRMCR2_20141110_05
-6.4929586000000000e+01,-7.0645783999999978e+01,1025.0500,2439.2667,22.1552,735301,1,IRMCR2_20141110_05
-6.4926411999999999e+01,-7.0650229999999965e+01,946.3100,2433.8382,20.7065,735301,1,IRMCR2_20141110_05
-6.4923195000000007e+01,-7.0654674999999955e+01,755.5600,2432.2864,17.2890,735301,1,IRMCR2_20141110_05
-6.4919912999999994e+01,-7.0659111999999951e+01,570.8300,2431.6277,14.1739,735301,1,IRMCR2_20141110_05
-6.4899735000000007e+01,-7.0685696999999962e+01,1090.9700,2477.1015,23.3805,735301,1,IRMCR2_20141110_05
-6.4896465000000006e+01,-7.0690135999999953e+01,1114.9400,2471.3687,23.8285,735301,1,IRMCR2_20141110_05
-6.4893214000000000e+01,-7.0694576999999967e+01,825.6800,2467.3135,18.5272,735301,1,IRMCR2_20141110_05
-6.4889934000000011e+01,-7.0699014999999960e+01,626.5800,2465.6768,15.0865,735301,1,IRMCR2_20141110_05
-6.4843027000000006e+01,-7.0761079999999964e+01,1087.3400,2465.1968,23.3127,735301,1,IRMCR2_20141110_05
-6.4839653999999996e+01,-7.0765511999999958e+01,996.8000,2465.2866,21.6334,735301,1,IRMCR2_20141110_05
-6.4836209999999994e+01,-7.0769938999999965e+01,1242.8600,2464.7032,26.2381,735301,1,IRMCR2_20141110_05
-6.4832735999999997e+01,-7.0774361999999954e+01,1324.4900,2464.6036,27.7897,735301,1,IRMCR2_20141110_05
-6.4829261000000002e+01,-7.0778784999999971e+01,1233.0700,2465.9727,26.0527,735301,1,IRMCR2_20141110_05
-6.4825783999999999e+01,-7.0783207999999959e+01,1008.0300,2466.9222,21.8406,735301,1,IRMCR2_20141110_05
-6.4822310999999999e+01,-7.0787631999999959e+01,614.1500,2466.7130,14.8806,735301,1,IRMCR2_20141110_05
-6.4818867999999995e+01,-7.0792057999999955e+01,575.2400,2466.5166,14.2450,735301,1,IRMCR2_20141110_05
-6.4815455999999998e+01,-7.0796487999999954e+01,824.9100,2466.8878,18.5135,735301,1,IRMCR2_20141110_05
-6.4812053000000006e+01,-7.0800917999999967e+01,851.5000,2467.0386,18.9890,735301,1,IRMCR2_20141110_05
-6.4808631000000005e+01,-7.0805392999999967e+01,603.6700,2467.1355,14.7081,735301,1,IRMCR2_20141110_05
-6.4805267000000001e+01,-7.0809826999999970e+01,841.6900,2467.6361,18.8132,735301,1,IRMCR2_20141110_05
-6.4801931999999994e+01,-7.0814261999999985e+01,874.3400,2467.9744,19.3997,735301,1,IRMCR2_20141110_05
-6.4798609999999996e+01,-7.0818698999999967e+01,888.4200,2467.7526,19.6539,735301,1,IRMCR2_20141110_05
-6.4795278999999994e+01,-7.0823134999999979e+01,884.1700,2466.7580,19.5771,735301,1,IRMCR2_20141110_05
-6.4791953000000007e+01,-7.0827570999999978e+01,968.8200,2466.3801,21.1188,735301,1,IRMCR2_20141110_05
-6.4788642999999993e+01,-7.0832009999999954e+01,950.7300,2467.4956,20.7874,735301,1,IRMCR2_20141110_05
-6.4785314000000000e+01,-7.0836444999999955e+01,851.9000,2467.7535,18.9961,735301,1,IRMCR2_20141110_05
-6.4781988999999996e+01,-7.0840880999999968e+01,720.1200,2467.0572,16.6730,735301,1,IRMCR2_20141110_05
-6.4778656999999995e+01,-7.0845319999999958e+01,594.1800,2467.4616,14.5527,735301,1,IRMCR2_20141110_05
-6.4775296999999995e+01,-7.0849752999999978e+01,917.1500,2468.3792,20.1749,735301,1,IRMCR2_20141110_05
-6.4771919999999994e+01,-7.0854186999999968e+01,832.9400,2468.3157,18.6568,735301,1,IRMCR2_20141110_05
-6.4768540999999985e+01,-7.0858613999999989e+01,709.5800,2458.6690,16.4913,735301,1,IRMCR2_20141110_05
-6.4765173000000004e+01,-7.0863045999999969e+01,482.4100,2436.2109,12.7925,735301,1,IRMCR2_20141110_05
-6.4761826999999997e+01,-7.0867479999999972e+01,531.4600,2422.6325,13.5477,735301,1,IRMCR2_20141110_05
-6.4758452000000005e+01,-7.0871910999999955e+01,605.5400,2409.4081,14.7388,735301,1,IRMCR2_20141110_05
-6.4755025000000003e+01,-7.0876335999999952e+01,539.9200,2388.8103,13.6808,735301,1,IRMCR2_20141110_05
-6.4751611999999994e+01,-7.0880760999999978e+01,536.2600,2367.3044,13.6231,735301,1,IRMCR2_20141110_05
-6.4748216999999997e+01,-7.0885188999999968e+01,544.3900,2347.1930,13.7515,735301,1,IRMCR2_20141110_05
-6.4744828999999996e+01,-7.0889618999999968e+01,628.3400,2327.1797,15.1157,735301,1,IRMCR2_20141110_05
-6.4741454000000004e+01,-7.0894047999999970e+01,705.0500,2307.9026,16.4134,735301,1,IRMCR2_20141110_05
-6.4738101000000000e+01,-7.0898480999999961e+01,1016.0400,2289.0841,21.9885,735301,1,IRMCR2_20141110_05
-6.4734813000000003e+01,-7.0902917999999971e+01,1308.9000,2271.0131,27.4927,735301,1,IRMCR2_20141110_05
-6.4731579999999994e+01,-7.0907362999999975e+01,1588.6300,2257.3812,32.8642,735301,1,IRMCR2_20141110_05
-6.4728365999999994e+01,-7.0911809999999974e+01,2012.9600,2255.7797,41.1262,735301,1,IRMCR2_20141110_05
-6.4725164000000007e+01,-7.0916256999999959e+01,2215.3300,2261.0324,45.0958,735301,1,IRMCR2_20141110_05
-6.4721973000000006e+01,-7.0920705999999953e+01,2298.2100,2266.6458,46.7255,735301,1,IRMCR2_20141110_05
-6.4718795000000000e+01,-7.0925155999999973e+01,1846.1400,2270.2184,37.8663,735301,1,IRMCR2_20141110_05
-6.4715629000000007e+01,-7.0929605999999978e+01,1619.8700,2272.9473,33.4687,735301,1,IRMCR2_20141110_05
-6.4712453999999994e+01,-7.0934054999999987e+01,1451.1400,2275.1530,30.2140,735301,1,IRMCR2_20141110_05
-6.4709245999999993e+01,-7.0938503999999952e+01,1316.5400,2277.0159,27.6382,735301,1,IRMCR2_20141110_05
-6.4705995000000001e+01,-7.0942947999999973e+01,1304.0100,2278.0818,27.3996,735301,1,IRMCR2_20141110_05
-6.4702697999999998e+01,-7.0947387999999975e+01,1311.2100,2278.7979,27.5367,735301,1,IRMCR2_20141110_05
-6.4699342000000001e+01,-7.0951822999999976e+01,1480.1000,2279.4582,30.7707,735301,1,IRMCR2_20141110_05
-6.4695892000000001e+01,-7.0956251999999978e+01,1571.3100,2279.9583,32.5295,735301,1,IRMCR2_20141110_05
-6.4692350000000005e+01,-7.0960671999999974e+01,1569.9300,2279.9703,32.5028,735301,1,IRMCR2_20141110_05
-6.4688731000000004e+01,-7.0965085999999971e+01,1440.6100,2280.0535,30.0117,735301,1,IRMCR2_20141110_05
-6.4685050000000004e+01,-7.0969495999999978e+01,1611.0300,2280.2105,33.2976,735301,1,IRMCR2_20141110_05
-6.4681334000000007e+01,-7.0973900999999969e+01,1814.9800,2280.4750,37.2588,735301,1,IRMCR2_20141110_05
-6.4677616999999998e+01,-7.0978305999999975e+01,1813.7100,2282.2940,37.2341,735301,1,IRMCR2_20141110_05
-6.4673907000000000e+01,-7.0982710999999966e+01,1783.7300,2284.0673,36.6502,735301,1,IRMCR2_20141110_05
-6.4670229000000006e+01,-7.0987120999999959e+01,1790.4900,2285.5606,36.7818,735301,1,IRMCR2_20141110_05
-6.4666618999999997e+01,-7.0991536999999951e+01,1793.7500,2284.8864,36.8453,735301,1,IRMCR2_20141110_05
-6.4663073999999995e+01,-7.0995955999999993e+01,1809.9200,2282.9747,37.1602,735301,1,IRMCR2_20141110_05
-6.4659585000000021e+01,-7.1000381999999973e+01,1815.1300,2282.1137,37.2618,735301,1,IRMCR2_20141110_05
-6.4656136000000004e+01,-7.1004812999999970e+01,1748.4200,2282.2722,35.9632,735301,1,IRMCR2_20141110_05
-6.4652709000000002e+01,-7.1009243999999967e+01,1598.7000,2283.0260,33.0590,735301,1,IRMCR2_20141110_05
-6.4649292000000003e+01,-7.1013674999999992e+01,1466.1200,2283.3220,30.5019,735301,1,IRMCR2_20141110_05
-6.4645887999999999e+01,-7.1018106999999986e+01,1342.4100,2281.8548,28.1316,735301,1,IRMCR2_20141110_05
-6.4642493000000002e+01,-7.1022541999999959e+01,1464.0500,2280.5689,30.4621,735301,1,IRMCR2_20141110_05
-6.4639106999999996e+01,-7.1026973999999981e+01,1507.9100,2280.1514,31.3062,735301,1,IRMCR2_20141110_05
-6.4635723999999996e+01,-7.1031409999999980e+01,1475.5600,2280.8841,30.6834,735301,1,IRMCR2_20141110_05
-6.4632349000000005e+01,-7.1035845999999964e+01,1537.7700,2281.9629,31.8819,735301,1,IRMCR2_20141110_05
-6.4628980999999996e+01,-7.1040281999999976e+01,1974.0900,2282.5871,40.3655,735301,1,IRMCR2_20141110_05
-6.4625602000000001e+01,-7.1044716999999977e+01,2255.4000,2282.5618,45.8835,735301,1,IRMCR2_20141110_05
-6.4622231999999997e+01,-7.1049151999999992e+01,2189.3200,2281.8513,44.5848,735301,1,IRMCR2_20141110_05
-6.4618858000000003e+01,-7.1053588999999974e+01,2061.2400,2281.5033,42.0719,735301,1,IRMCR2_20141110_05
-6.4615481000000003e+01,-7.1058024999999972e+01,1702.2800,2281.4436,35.0665,735301,1,IRMCR2_20141110_05
-6.4612105000000000e+01,-7.1062459999999973e+01,1361.2800,2281.0444,28.4920,735301,1,IRMCR2_20141110_05
-6.4608729999999980e+01,-7.1066895999999971e+01,1253.3500,2281.0364,26.4370,735301,1,IRMCR2_20141110_05
-6.4605355000000003e+01,-7.1071332999999967e+01,1120.8200,2282.2882,23.9386,735301,1,IRMCR2_20141110_05
-6.4602001999999999e+01,-7.1075771999999986e+01,1010.4300,2283.3983,21.8849,735301,1,IRMCR2_20141110_05
-6.4598669000000001e+01,-7.1080208999999968e+01,831.6900,2283.5659,18.6345,735301,1,IRMCR2_20141110_05
-6.4595343999999997e+01,-7.1084649999999968e+01,752.9000,2292.5216,17.2425,735301,1,IRMCR2_20141110_05
-6.4591981000000018e+01,-7.1089084999999969e+01,990.3000,2316.0025,21.5137,735301,1,IRMCR2_20141110_05
-6.4588531000000003e+01,-7.1093502999999970e+01,962.4700,2348.5778,21.0024,735301,1,IRMCR2_20141110_05
-6.4585026999999997e+01,-7.1097918999999976e+01,593.1300,2380.5564,14.5355,735301,1,IRMCR2_20141110_05
-6.4581519000000000e+01,-7.1102337999999975e+01,538.4800,2403.3044,13.6581,735301,1,IRMCR2_20141110_05
-6.4578057999999999e+01,-7.1106766999999977e+01,556.9600,2410.8231,13.9514,735301,1,IRMCR2_20141110_05
-6.4574673000000004e+01,-7.1111201999999992e+01,553.3500,2407.2077,13.8938,735301,1,IRMCR2_20141110_05
-6.4571343999999996e+01,-7.1115641999999966e+01,518.0300,2405.1645,13.3380,735301,1,IRMCR2_20141110_05
-6.4568002000000007e+01,-7.1120080999999985e+01,541.9500,2403.1019,13.7129,735301,1,IRMCR2_20141110_05
-6.4564620000000005e+01,-7.1124517999999966e+01,852.5800,2400.7007,19.0083,735301,1,IRMCR2_20141110_05
-6.4561195999999995e+01,-7.1128949999999975e+01,887.4700,2397.4035,19.6367,735301,1,IRMCR2_20141110_05
-6.4557732000000001e+01,-7.1133379999999988e+01,851.5600,2394.6771,18.9900,735301,1,IRMCR2_20141110_05
-6.4554237999999998e+01,-7.1137805999999983e+01,469.0400,2393.4392,12.5920,735301,1,IRMCR2_20141110_05
-6.7290416000000008e+01,-7.1078620999999970e+01,503.7800,749.3277,13.1178,735301,1,IRMCR2_20141110_05
-6.7294182000000021e+01,-7.1074216999999962e+01,381.5800,734.0854,11.3491,735301,1,IRMCR2_20141110_05
-6.7699811999999980e+01,-7.0502560999999972e+01,5.2400,1490.8214,8.4007,735301,1,IRMCR2_20141110_05
-6.7765527000000006e+01,-7.0408023999999955e+01,341.2900,1333.8692,10.8237,735301,1,IRMCR2_20141110_05
-6.7856104000000002e+01,-7.0272087999999954e+01,592.0600,1056.4335,14.5181,735301,1,IRMCR2_20141110_05
-6.7858676000000003e+01,-7.0267570999999975e+01,432.8400,1102.0060,12.0623,735301,1,IRMCR2_20141110_05
-6.7861345999999998e+01,-7.0263108999999943e+01,437.8000,1143.7932,12.1337,735301,1,IRMCR2_20141110_05
-6.7864301999999995e+01,-7.0258660999999961e+01,506.2300,1182.5256,13.1555,735301,1,IRMCR2_20141110_05
-6.7867576999999997e+01,-7.0254240999999951e+01,477.7400,1224.4945,12.7222,735301,1,IRMCR2_20141110_05
-6.7871272000000005e+01,-7.0249864999999971e+01,481.0400,1267.4157,12.7718,735301,1,IRMCR2_20141110_05
-6.7875383999999997e+01,-7.0245517999999976e+01,416.7800,1294.1298,11.8339,735301,1,IRMCR2_20141110_05
-6.7879881999999995e+01,-7.0241212999999973e+01,347.5500,1308.1094,10.9030,735301,1,IRMCR2_20141110_05
-6.7884859999999989e+01,-7.0236963999999958e+01,298.7900,1317.7446,10.3087,735301,1,IRMCR2_20141110_05
-6.7958698999999996e+01,-7.0165218999999965e+01,454.1000,1349.7869,12.3710,735301,1,IRMCR2_20141110_05
-6.7960382999999993e+01,-7.0160684999999944e+01,411.9900,1355.3676,11.7667,735301,1,IRMCR2_20141110_05
-6.7961601000000002e+01,-7.0156133999999938e+01,376.4000,1360.9961,11.2797,735301,1,IRMCR2_20141110_05
-6.7962311999999997e+01,-7.0151568999999952e+01,338.8500,1366.0856,10.7929,735301,1,IRMCR2_20141110_05
-6.7962571999999994e+01,-7.0147000999999946e+01,296.9500,1366.4836,10.2875,735301,1,IRMCR2_20141110_05
-6.7962474999999998e+01,-7.0142430999999959e+01,294.8300,1366.1976,10.2630,735301,1,IRMCR2_20141110_05
-6.7962048999999993e+01,-7.0137861999999956e+01,323.2700,1369.4085,10.6001,735301,1,IRMCR2_20141110_05
-6.7961350999999993e+01,-7.0133296999999942e+01,383.1600,1373.2614,11.3703,735301,1,IRMCR2_20141110_05
-6.7960364999999996e+01,-7.0128739999999951e+01,531.0500,1377.5046,13.5413,735301,1,IRMCR2_20141110_05
-6.7959095000000005e+01,-7.0124191999999965e+01,596.4700,1383.0629,14.5901,735301,1,IRMCR2_20141110_05
-6.7957482999999996e+01,-7.0119653999999954e+01,637.1500,1389.2566,15.2625,735301,1,IRMCR2_20141110_05
-6.7955436000000006e+01,-7.0115137999999959e+01,714.8300,1397.9534,16.5817,735301,1,IRMCR2_20141110_05
-6.7952957999999995e+01,-7.0110645999999946e+01,705.3200,1407.8842,16.4180,735301,1,IRMCR2_20141110_05
-6.7949986999999993e+01,-7.0106191999999950e+01,708.3800,1424.3994,16.4706,735301,1,IRMCR2_20141110_05
-6.7946517000000000e+01,-7.0101779999999948e+01,775.1200,1440.7728,17.6319,735301,1,IRMCR2_20141110_05
-6.7942538999999996e+01,-7.0097416999999950e+01,738.0000,1449.2803,16.9829,735301,1,IRMCR2_20141110_05
-6.7927363000000000e+01,-7.0084728999999953e+01,1011.8300,1442.2047,21.9107,735301,1,IRMCR2_20141110_05
-6.7921281000000008e+01,-7.0080658999999955e+01,1048.7400,1433.9746,22.5943,735301,1,IRMCR2_20141110_05
-6.7914705999999995e+01,-7.0076676999999975e+01,1011.4500,1425.9619,21.9037,735301,1,IRMCR2_20141110_05
-6.7907656000000003e+01,-7.0072788999999958e+01,956.8100,1419.2219,20.8987,735301,1,IRMCR2_20141110_05
-6.7900211999999996e+01,-7.0068988999999959e+01,1000.4200,1413.3531,21.7001,735301,1,IRMCR2_20141110_05
-6.7892443000000000e+01,-7.0065265999999951e+01,1070.5800,1412.1435,23.0004,735301,1,IRMCR2_20141110_05
-6.7884332999999998e+01,-7.0061630999999963e+01,1082.4600,1417.6240,23.2217,735301,1,IRMCR2_20141110_05
-6.7875879999999995e+01,-7.0058084999999949e+01,1000.7200,1421.7761,21.7057,735301,1,IRMCR2_20141110_05
-6.7867080000000001e+01,-7.0054640999999947e+01,861.9900,1425.7202,19.1773,735301,1,IRMCR2_20141110_05
-6.7857940999999997e+01,-7.0051302999999962e+01,818.6800,1430.9108,18.4026,735301,1,IRMCR2_20141110_05
-6.7848483999999999e+01,-7.0048066999999975e+01,837.4300,1437.2474,18.7370,735301,1,IRMCR2_20141110_05
-6.7838696999999996e+01,-7.0044951999999938e+01,953.8700,1447.9019,20.8448,735301,1,IRMCR2_20141110_05
-6.7828554999999994e+01,-7.0041972999999942e+01,918.1100,1451.9471,20.1923,735301,1,IRMCR2_20141110_05
-6.7818034999999995e+01,-7.0039150999999961e+01,854.5600,1449.7138,19.0439,735301,1,IRMCR2_20141110_05
-6.7807143999999994e+01,-7.0036496999999940e+01,727.7500,1448.6791,16.8050,735301,1,IRMCR2_20141110_05
-6.7795927000000006e+01,-7.0034008999999941e+01,796.0100,1448.1667,18.0004,735301,1,IRMCR2_20141110_05
-6.7784332000000006e+01,-7.0031730999999951e+01,882.1000,1453.4021,19.5397,735301,1,IRMCR2_20141110_05
-6.7772383000000005e+01,-7.0029681999999951e+01,695.5300,1458.8330,16.2501,735301,1,IRMCR2_20141110_05
-6.7760115999999996e+01,-7.0027864999999949e+01,514.1300,1463.0066,13.2775,735301,1,IRMCR2_20141110_05
-6.7747568000000001e+01,-7.0026289999999960e+01,397.7200,1465.7402,11.5686,735301,1,IRMCR2_20141110_05
-6.7734706000000003e+01,-7.0025046999999958e+01,521.8100,1476.0874,13.3968,735301,1,IRMCR2_20141110_05
-6.7694991999999999e+01,-7.0023409999999970e+01,341.7600,1515.4691,10.8296,735301,1,IRMCR2_20141110_05
-6.7681651000000002e+01,-7.0023635999999939e+01,147.5600,1525.8471,8.9033,735301,1,IRMCR2_20141110_05
-6.7627325999999996e+01,-7.0028721999999959e+01,0.0100,1579.2574,8.4000,735301,1,IRMCR2_20141110_05
-6.7615478999999993e+01,-7.0030833999999942e+01,415.0200,1588.6654,11.8092,735301,1,IRMCR2_20141110_05
-6.7604150000000004e+01,-7.0033259999999956e+01,806.9400,1594.5512,18.1940,735301,1,IRMCR2_20141110_05
-6.7593385999999995e+01,-7.0035970999999961e+01,1226.3800,1596.4687,25.9261,735301,1,IRMCR2_20141110_05
-6.7583117000000001e+01,-7.0038894999999954e+01,1564.2900,1601.2663,32.3938,735301,1,IRMCR2_20141110_05
-6.7573311000000004e+01,-7.0042001999999940e+01,1880.1700,1598.7565,38.5302,735301,1,IRMCR2_20141110_05
-6.7564130000000006e+01,-7.0045323999999937e+01,1890.3500,1596.2797,38.7289,735301,1,IRMCR2_20141110_05
-6.7555657999999994e+01,-7.0048859999999962e+01,1572.2200,1592.1568,32.5470,735301,1,IRMCR2_20141110_05
-6.7547900999999996e+01,-7.0052574999999976e+01,1251.2200,1568.2954,26.3966,735301,1,IRMCR2_20141110_05
-6.7530218000000005e+01,-7.0064836999999940e+01,994.7800,1493.3818,21.5962,735301,1,IRMCR2_20141110_05
-6.7525666000000001e+01,-7.0069133999999963e+01,954.8600,1475.4082,20.8630,735301,1,IRMCR2_20141110_05
-6.7521524999999997e+01,-7.0073480999999958e+01,897.7600,1462.4511,19.8229,735301,1,IRMCR2_20141110_05
-6.7517554000000004e+01,-7.0077844999999940e+01,970.6300,1459.5810,21.1520,735301,1,IRMCR2_20141110_05
-6.7513613000000007e+01,-7.0082213999999937e+01,1039.5600,1465.5858,22.4240,735301,1,IRMCR2_20141110_05
-6.7509763000000007e+01,-7.0086590999999942e+01,1073.9900,1477.2154,23.0639,735301,1,IRMCR2_20141110_05
-6.7505855999999994e+01,-7.0090961999999962e+01,1010.1100,1489.4674,21.8790,735301,1,IRMCR2_20141110_05
-6.7501666999999983e+01,-7.0095299999999952e+01,965.5800,1498.9606,21.0594,735301,1,IRMCR2_20141110_05
-6.7497277999999994e+01,-7.0099619999999959e+01,947.7000,1506.8452,20.7320,735301,1,IRMCR2_20141110_05
-6.7492759000000007e+01,-7.0103921999999955e+01,947.5200,1515.3985,20.7287,735301,1,IRMCR2_20141110_05
-6.7488236999999998e+01,-7.0108225999999945e+01,848.1500,1524.7177,18.9289,735301,1,IRMCR2_20141110_05
-6.7484378000000007e+01,-7.0112599999999958e+01,672.3500,1531.4372,15.8550,735301,1,IRMCR2_20141110_05
-6.7481365999999994e+01,-7.0117052999999956e+01,507.1900,1530.7879,13.1703,735301,1,IRMCR2_20141110_05
-6.7478888999999995e+01,-7.0121543999999957e+01,841.3500,1531.9849,18.8071,735301,1,IRMCR2_20141110_05
-6.7476753000000002e+01,-7.0126056999999975e+01,976.4500,1531.1280,21.2589,735301,1,IRMCR2_20141110_05
-6.7474866000000006e+01,-7.0130581999999947e+01,1019.9800,1533.2980,22.0614,735301,1,IRMCR2_20141110_05
-6.7472907000000006e+01,-7.0135101999999961e+01,880.1600,1545.0991,19.5047,735301,1,IRMCR2_20141110_05
-6.7470388999999997e+01,-7.0139632999999961e+01,483.7300,1555.1709,12.8124,735301,1,IRMCR2_20141110_05
-6.7467505000000003e+01,-7.0144095999999962e+01,169.9900,1561.2202,9.0619,735301,1,IRMCR2_20141110_05
-6.7464511999999999e+01,-7.0148550999999955e+01,52.8700,1564.0917,8.4663,735301,1,IRMCR2_20141110_05
-6.7461505000000002e+01,-7.0153005999999962e+01,224.2400,1563.2906,9.5223,735301,1,IRMCR2_20141110_05
-6.7458517999999998e+01,-7.0157462999999950e+01,792.0400,1560.7125,17.9302,735301,1,IRMCR2_20141110_05
-6.7455520000000007e+01,-7.0161915999999948e+01,872.9400,1553.2175,19.3745,735301,1,IRMCR2_20141110_05
-6.7452568999999997e+01,-7.0166372999999950e+01,904.4600,1537.6517,19.9444,735301,1,IRMCR2_20141110_05
-6.7449625999999995e+01,-7.0170825999999977e+01,964.2600,1514.0699,21.0352,735301,1,IRMCR2_20141110_05
-6.7446678000000006e+01,-7.0175282999999965e+01,946.1100,1491.5796,20.7029,735301,1,IRMCR2_20141110_05
-6.7443693999999994e+01,-7.0179734999999937e+01,809.9500,1469.7140,18.2474,735301,1,IRMCR2_20141110_05
-6.7440693999999993e+01,-7.0184188999999961e+01,400.6100,1454.8082,11.6084,735301,1,IRMCR2_20141110_05
-6.7437698999999995e+01,-7.0188646999999960e+01,435.9600,1456.5666,12.1072,735301,1,IRMCR2_20141110_05
-6.7434644000000006e+01,-7.0193096999999938e+01,591.5400,1464.5012,14.5096,735301,1,IRMCR2_20141110_05
-6.7431560000000005e+01,-7.0197543999999937e+01,685.0500,1471.8129,16.0710,735301,1,IRMCR2_20141110_05
-6.7428522999999998e+01,-7.0201995999999966e+01,287.9300,1476.2507,10.1844,735301,1,IRMCR2_20141110_05
-6.7424259000000006e+01,-7.0208422999999954e+01,6.0100,1480.1980,8.4009,735301,1,IRMCR2_20141110_05
-6.7421367000000004e+01,-7.0212886999999967e+01,56.8300,1479.6701,8.4765,735301,1,IRMCR2_20141110_05
-6.7418557000000007e+01,-7.0217356999999964e+01,93.7100,1476.4361,8.6065,735301,1,IRMCR2_20141110_05
-6.7415797999999995e+01,-7.0221830999999952e+01,106.7700,1473.0011,8.6672,735301,1,IRMCR2_20141110_05
-6.7413049999999998e+01,-7.0226305999999951e+01,124.9100,1473.6449,8.7636,735301,1,IRMCR2_20141110_05
-6.7410295000000005e+01,-7.0230779999999967e+01,225.8900,1477.1691,9.5378,735301,1,IRMCR2_20141110_05
-6.7407508000000007e+01,-7.0235250999999963e+01,422.5700,1478.6917,11.9158,735301,1,IRMCR2_20141110_05
-6.7404739000000006e+01,-7.0239724999999979e+01,589.2300,1479.7043,14.4719,735301,1,IRMCR2_20141110_05
-6.7401966999999985e+01,-7.0244197999999969e+01,707.9100,1480.8841,16.4625,735301,1,IRMCR2_20141110_05
-6.7399203999999997e+01,-7.0248668999999978e+01,849.3700,1474.7667,18.9508,735301,1,IRMCR2_20141110_05
-6.7396489000000003e+01,-7.0253139999999973e+01,970.1700,1450.9425,21.1436,735301,1,IRMCR2_20141110_05
-6.7393872999999999e+01,-7.0257614999999959e+01,808.6600,1420.7951,18.2245,735301,1,IRMCR2_20141110_05
-6.7391309000000007e+01,-7.0262101999999956e+01,681.3600,1406.5333,16.0081,735301,1,IRMCR2_20141110_05
-6.7388717000000000e+01,-7.0266585999999961e+01,629.5100,1392.7961,15.1352,735301,1,IRMCR2_20141110_05
-6.7386080000000007e+01,-7.0271069999999966e+01,633.6600,1387.1627,15.2043,735301,1,IRMCR2_20141110_05
-6.7383370999999997e+01,-7.0275546999999960e+01,564.8200,1390.8552,14.0772,735301,1,IRMCR2_20141110_05
-6.7380593000000005e+01,-7.0280020999999962e+01,379.9800,1396.9894,11.3276,735301,1,IRMCR2_20141110_05
-6.7377781999999996e+01,-7.0284490999999960e+01,246.1800,1401.5517,9.7366,735301,1,IRMCR2_20141110_05
-6.7374931000000004e+01,-7.0288957999999951e+01,26.3600,1405.6722,8.4165,735301,1,IRMCR2_20141110_05
